CLA237H5, 2, CLA232H1, CLAB05H3
CLA299Y5, 0, 
CLA300H5, 3, CLA382H1, CLA383H1, CLAC01H3
CLA301H5, 2, CLA236H1, CLAC11H3
CLA302H5, 2, CLA236H1, CLAC11H3
CLA303H5, 2, CLA303H1, CLAC12H3
CLA308H5, 1, CLA308H1
CLA310H5, 1, CLA310H1
CLA319H5, 2, CLA219H1, CLA219H5
CLA320H5, 0, 
CLA348H5, 1, CLAC05H3
CLA359H5, 1, NMC349H1
CLA360H5, 2, CLA362H1, CLA363H1
CLA361H5, 2, CLA335H5, CLA363H1
CLA362H5, 1, CLA347H5CLA64H1
CLA365H5, 1, CLA372H1
CLA367H5, 1, CLA367H1
CLA368H5, 1, CLA368H1
CLA369H5, 1, CLA369H1
CLA370H5, 1, CLA378H1
CLA390H5, 0, 
CLA391H5, 0, 
CLA395H5, 0, 
CLA399Y5, 0, 
CLA404H5, 0, 
CLA405H5, 1, CLA305H1
CLA497Y5, 0, 
CLA499H5, 1, CLA401H5/CLA401Y5
CLA499Y5, 0, 
CCT109H5, 0, 
CCT110H5, 0, 
CCT111H5, 0, 
CCT200H5, 0, 
CCT202H5, 0, 
WRI203H5, 0, 
CCT204H5, 0, 
CCT205H5, 0, 
CCT206H5, 0, 
CCT207H5, 0, 
CCT208H5, 0, 
CCT209H5, 1, ERI203H5
CCT210H5, 2, CCT213H5, VIC223YI
CCT211H5, 0, 
CCT212H5, 0, 
CCT218H5, 0, 
CCT219H5, 0, 
CCT222H5, 0, 
CCT224H5, 0, 
CCT225H5, 5, CCT325H5, MGM371H5, MGT371H5, RSM327H1, MGAC70H3
CCT226H5, 0, 
CCT250H5, 0, 
CCT260H5, 0, 
CCT261H5, 0, 
CCT270H5, 0, 
CCT273H5, 0, 
CCT285H5, 0, 
CCT286H5, 0, 
CCT295H5, 0, 
WRI299Y5, 0, 
CCT300H5, 0, 
CCT301H5, 0, 
CCT302H5, 0, 
CCT303H5, 0, 
WRI303H5, 0, 
CCT304H5, 0, 
CCT305H5, 0, 
WRI307H5, 0, 
CCT308H5, 0, 
CCT310H5, 0, 
WRI310H5, 0, 
CCT311H5, 0, 
CCT312H5, 0, 
CCT314H5, 0, 
CCT315H5, 0, 
CCT316H5, 0, 
CCT319H5, 1, ECO100Y5
CCT320H5, 0, 
WRI320H5, 0, 
CCT321H5, 4, MGM230H5, MGT230H5, MGT331Y1, MGT337Y5
CCT322H5, 3, MGM252H5, MGT252H5, MGT352H5
CCT324H5, 0, 
WRI325H5, 0, 
CCT326H5, 0, 
WRI327H5, 0, 
WRI330H5, 0, 
CCT331H5, 0, 
CCT333H5, 0, 
CCT334H5, 0, 
CCT335H5, 0, 
CCT336H5, 0, 
CCT340H5, 0, 
WRI340H5, 0, 
CCT341H5, 0, 
CCT351H5, 0, 
CCT352H5, 0, 
CCT353H5, 0, 
CCT354H5, 1, CCT356H5
CCT355H5, 0, 
CCT356H5, 1, CCT354H5
CCT357H5, 0, 
CCT360H5, 0, 
WRI360H5, 0, 
CCT361H5, 0, 
WRI363H5, 0, 
CCT365H5, 0, 
WRI365Y5, 1, WRI365H5
WRI370H5, 0, 
CCT371H5, 0, 
CCT372H5, 0, 
CCT373H5, 1, CCT473H5
CCT374H5, 0, 
WRI375H5, 0, 
CCT376H5, 0, 
WRI378H5, 0, 
WRI380H5, 0, 
CCT380H5, 0, 
CCT381H5, 0, 
CCT382H5, 0, 
CCT383H5, 0, 
CCT384H5, 0, 
CCT385H5, 0, 
CCT386H5, 0, 
CCT387H5, 0, 
WRI390H5, 0, 
CCT390H5, 0, 
CCT391H5, 0, 
WRI391H5, 0, 
WRI392H5, 0, 
WRI395H5, 0, 
CCT395H5, 0, 
WRI399Y5, 0, 
CCT399Y5, 2, CCT299Y5, VCC399Y5
CCT400H5, 0, 
CCT401H5, 1, CCT405H5
CCT402H5, 0, 
CCT403H5, 0, 
CCT404H5, 0, 
CCT405H5, 1, CCT401H5
CCT406H5, 0, 
CCT407Y5, 1, CCT409H5
CCT409H5, 1, CCT411H5
CCT410H5, 0, 
WRI410H5, 1, CCT410H5411H5
CCT411H5, 0, 
WRI411H5, 1, CCT410H5411H5
CCT412H5, 0, 
CCT414H5, 0, 
MGD415H5, 2, MGT415H5, MGT471H5
CCT416H5, 0, 
CCT417H5, 0, 
CCT418H5, 0, 
CCT419H5, 0, 
CCT420H5, 0, 
WRI420H5, 0, 
MGD420H5, 0, 
MGD421H5, 0, 
MGD422H5, 0, 
CCT423H5, 0, 
MGD423H5, 0, 
CCT424H5, 2, MGT400H5, MGM400H5
MGD425H5, 0, 
MGD426H5, 0, 
MGD427H5, 6, JGM291H5, MGM390H5, MGM393H5, MGM394H5, MGM423H5, MGM429H5
MGD428H5, 1, MGD328H5
MGD429H5, 0, 
CCT430H5, 0, 
MGD430H5, 0, 
WRI430H5, 0, 
CCT431H5, 0, 
CCT432H5, 0, 
CCT433H5, 0, 
CCT434H5, 0, 
CCT441H5, 0, 
CCT448H5, 0, 
CCT449H5, 0, 
CCT450H5, 0, 
CCT451H5, 0, 
CCT452H5, 0, 
CCT453H5, 0, 
CCT454H5, 0, 
CCT456H5, 0, 
CCT457H5, 0, 
CCT460H5, 0, 
CCT461H5, 0, 
CCT470H5, 0, 
CCT471H5, 0, 
CCT472H5, 0, 
CCT473H5, 0, 
CCT474H5, 0, 
CCT475H5, 0, 
CCT480H5, 0, 
CCT481H5, 0, 
CCT482H5, 0, 
CCT483H5, 0, 
WRI483H5, 0, 
CCT485H5, 0, 
WRI488H5, 3, Food, Writing taken previously as, WRI490H5
CCT490H5, 0, 
WRI490H5, 0, 
CCT491H5, 0, 
CCT495H5, 0, 
WRI499Y5, 0, 
CCT499Y5, 0, 
CSC104H5, 1, any CSC course
CSC108H5, 7, CSC108H1, CSC120H1, CSC148H5, CSC148H1, CSC150H1, CSCA08H3, CSCA20H3
CSC148H5, 3, CSC148H1, CSC150H1, CSCA48H3
CSC199H5, 0, 
CSC207H5, 2, CSC207H1, CSCB07H3
CSC209H5, 2, CSC209H1, CSCB09H3
CSC236H5, 3, CSC236H1, CSC240H1, CSCB36H3
CSC258H5, 2, CSC258H1, CSCB58H3
CSC263H5, 3, CSC263H1, CSC265H1, CSCB63H3
CSC290H5, 1, CSC290H1
CSC299Y5, 0, 
CSC300H5, 2, CSC300H1, CSCD03H3
CSC301H5, 2, CSC301H1, CSCC01H3
CSC309H5, 2, CSC309H1, CSCC09H3
CSC310H5, 1, CSC310H1
CSC318H5, 1, CSC318H1
CSC320H5, 1, CSC320H1
CSC321H5, 1, CSC321H1
CSC322H5, 2, MAT302H5, MATC16H3
CSC324H5, 2, CSC324H1, CSCC24H3
CSC333H5, 0, 
CSC338H5, 5, CSC336H1, CSC350H5, CSC350H1, CSC351H1, CSCC37H3
CSC343H5, 2, CSC343H1, CSCC43H3
CSC347H5, 0, 
CSC358H5, 2, CSC358H1, CSC458H1
CSC363H5, 2, CSCC63H3, CSC463H1
CSC367H5, 1, CSC367H1
CSC369H5, 2, CSC369H1, CSCC69H3
CSC373H5, 3, CSC373H1, CSC375H1, CSCC73H3
CSC375H5, 0, 
CSC376H5, 0, 
CSC384H5, 3, CSC384H1, CSC484H1, CSCD84H3
CSC398H5, 0, 
CSC399Y5, 0, 
CSC404H5, 1, CSC404H1
CSC409H5, 0, 
CSC411H5, 2, CSC411H1, CSCC11H3
CSC420H5, 0, 
CSC422H5, 0, 
CSC423H5, 0, 
CSC427H5, 0, 
CSC428H5, 1, CSC428H1
CSC448H5, 1, CSC448H1
CSC454H5, 0, 
CSC458H5, 2, CSC458H1, CSCD58H3
CSC469H5, 1, CSC469H1
CSC477H5, 0, 
CSC488H5, 0, 
CSC490H5, 2, CSC490H1, CSC491H1
CSC492H5, 4, CSC494H1, CSC495H1, CSCD94H3, CSCD95H3
CSC493H5, 4, CSC494H1, CSC495H1, CSCD94H3, CSCD95H3
CSC498H5, 0, 
CSC499Y5, 0, 
CTE388Y5, 1, CTE388H
CTE388H5, 2, CTE388Y, EDS388H5
SOC205H5, 1, SOC305H5
SOC206H5, 0, 
SOC208H5, 0, 
SOC209H5, 2, CRI205H1, CRI210H1
SOC211H5, 4, SOC212Y1, SOC212H1, SOCB50H3, SOCB51H3
SOC216H5, 2, SOC213Y1, CRI215H1
SOC219H5, 1, CRI380H1
SOC301H5, 0, 
SOC303H5, 0, 
SOC306H5, 0, 
SOC310H5, 2, CRI370H1, SOC310H1
SOC311H5, 0, 
SOC316H5, 0, 
SOC320H5, 3, SOC300H5, Special Topics in Criminology: Criminal Justice Organizations Fall 2016, Winter 2017
SOC322H5, 0, 
SOC323H5, 0, 
SOC324H5, 2, SOC447H5, S Winter 2019
SOC325H5, 4, SOC346H5, Special Topics in Crime, Law: Human Rights, Security Fall 2015
SOC326H5, 2, CRI335H1, SOCC11H3
SOC327H5, 0, 
SOC328H5, 2, SOC421H5, Fall 2014
SOC330H5, 1, CRI383H1
SOC337H5, 0, 
SOC338H5, 4, SOC300H5, Summer 2015, Fall 2015, Winter 2016
SOC346H5, 0, 
SOC351H5, 5, SOC346H5, Special Topics in Crime, Law: Politics, Violence: Spot the Difference Fall 2017, Winter 2018
SOC357H5, 0, 
SOC365H5, 0, 
SOC366H5, 0, 
SOC371H5, 1, CRI340H1
SOC378H5, 0, 
SOC379H5, 0, 
SOC382H5, 0, 
SOC393H5, 0, 
SOC394H5, 0, 
SOC401H5, 3, SOC456H5, Seni/ Seminar in Law, Society: How to Communicate about Law to Different Audiences Winter 2018
SOC403H5, 0, 
SOC420H5, 0, 
SOC421H5, 0, 
SOC423H5, 4, SOC346H5, Special Topics in Crime, Law: Identity Crime Fall 2012, Fall 2013
SOC429H5, 0, 
SOC432H5, 3, SOC445H5, Fall 2009, Winter 2010
SOC440H5, 0, 
SOC446H5, 0, 
SOC447H5, 0, 
SOC448H5, 0, 
SOC450H5, 0, 
SOC456H5, 0, 
SOC475H5, 0, 
SOC493H5, 0, 
SOC494H5, 0, 
DTS201H5, 2, DTS201H1, DTSB01H3
DTS202H5, 2, DTS202H1, DTSB02H3
DTS301H5, 0, 
DTS401H5, 0, 
DRE121H5, 2, DRM100Y1, ENG125Y1
DRE122H5, 2, DRM100Y1, ENG125Y1
DRE200H5, 1, DRM268H1
DRE221Y5, 4, ENG220Y5, DRE224H5, DRE226H5, DRE370H5
DRE222H5, 1, DRE240H5242H5244H5246H5
DRE224H5, 3, ENG220Y5, DRE221Y5, ENG223H5
DRE226H5, 1, DRE221Y5
DRE299Y5, 0, 
DRE305H5, 0, 
DRE342H5, 0, 
DRE344H5, 0, 
DRE346H5, 0, 
DRE347H5, 0, 
DRE348H5, 0, 
DRE350H5, 1, CIN305Y
DRE352H5, 0, 
DRE356H5, 0, 
DRE358H5, 0, 
DRE360H5, 0, 
DRE362H5, 0, 
DRE366H5, 0, 
DRE370H5, 1, DRE221Y5
DRE380H5, 0, 
DRE392H5, 2, DRM390Y5, DRE390Y5
DRE394H5, 2, DRM390Y5, DRE390Y5
DRE399Y5, 0, 
DRE405H5, 0, 
DRE420H5, 0, 
DRE422H5, 0, 
DRE463H5, 0, 
DRS121H5, 0, 
DRS122H5, 0, 
DRS221H5, 0, 
DRS222H5, 0, 
DRS321H5, 0, 
DRS322H5, 0, 
DRS325H5, 0, 
DRS326H5, 0, 
DRS421H5, 0, 
DRS422H5, 0, 
DRS425H5, 0, 
DRS426H5, 0, 
ERS101H5, 4, ESS102H1105H1, EESA07H3, EESB15H3, ERS120H5
ERS111H5, 3, ERS103H5, ESS103H1102H1, EESA05H3A06H3B15H3
ERS201H5, 2, ESS221H1, EESC35H3
ERS202H5, 1, ESS241H1
ERS203H5, 1, ESS222H1
ERS211H5, 3, ESS331H1, ESS332H1, ERS313H5
ERS225H5, 1, None
ERS299Y5, 0, 
ERS301H5, 2, ENV233H1, ESS311H1
ERS302H5, 1, ESS445H1
ERS303H5, 1, JPE395H1
ERS304H5, 1, GGR337H1
ERS311H5, 1, ESS331H1
ERS312H5, 0, 
ERS315H5, 3, ESS205H1, JEE337H1, EESA05H3
ERS325H5, 2, ESS330H1 f/merly GLG340H1, ESSC16H3D07H3
JGE378H5, 2, GGR378H5, ERS317H5
ERS381H5, 1, ESS381H1
ERS399Y5, 0, 
ERS401H5, 1, ERS419H5
ERS402H5, 1, ESS441H1
ERS403H5, 2, JPE493H1, PHY493H1
ERS404H5, 0, 
ERS411H5, 0, 
ERS412H5, 3, ESS205H1461H1, EESB03H3, ERS321H5
ERS425H5, 1, ESS420H1
ERS470Y5, 3, ERS471H5472H5, ESS491H1492Y1, EESD09H3D10Y3
ERS471H5, 3, ERS470Y5, ESS491H1492Y1, EESD09H3D10Y3
ERS472H5, 3, ERS470Y5, ESS491H1492Y1, EESD09H3D10Y3
ERS499Y5, 3, ERS471H5472H5, ESS491H1492Y1, EESDO9H3D10Y3
ECO100Y5, 3, ECO101H1, ECO102H1, ECO100Y1
ECO200Y5, 3, ECO204Y5, ECO205Y5, ECO206Y5
ECO202Y5, 1, ECO208Y5/ECO209Y5
ECO204Y5, 3, ECO200Y5, ECO205Y5, ECO206Y5
ECO205Y5, 3, ECO200Y5, ECO204Y5, ECO206Y5
ECO206Y5, 3, ECO200Y5, ECO204Y5, ECO205Y5
ECO208Y5, 1, ECO202Y5/ECO209Y5
ECO209Y5, 2, ECO202Y5, ECO208Y5
ECO220Y5, 6, BIO360H5, BIO361H5, ECO227Y5, MAT123H1,MAT124H1, PSY201H5, PSY202H5
ECO227Y5, 12, BIO360H5, BIO361H5, ECO220Y5, PSY201H5, PSY202H5, STA218H5/STA220H5, STA221H5, STA255H1/STA256H5/STA257H5/STA256H5, STA258H5/STA257H5/STA256H5, STA261H5/STA260H5, SOC350H5, SOC351H5
ECO244Y5, 1, WDW244Y1/WDW244H1
ECO261H5, 3, ECO361Y5/ECO343H5, ECO344H5, ECO239Y1
ECO302H5, 0, 
ECO303H5, 2, ECO341H1, ECO342Y1
ECO310Y5, 1, ECO380H5
ECO315H5, 1, ECO324Y520149
ECO320Y5, 0, 
ECO322Y5, 1, ECO429Y1
ECO323Y5, 1, ECO321Y1/ECO221Y1
ECO324H5, 5, ECO324Y5, ECO324Y1, ECO324H1, ECO352H5, S: Special Topics Economics of Poverty 20161
ECO325H5, 0, 
ECO326H5, 1, ECO372Y5
ECO333H5, 1, ECO333Y5
ECO336Y5, 1, ECO236Y1
ECO343H5, 1, ECO361Y5239Y1339Y1
ECO344H5, 3, ECO361Y5, ECO239Y1, ECO339Y1
ECO345H5, 3, Students who completed, ECO352H5, Special Topics: Macroeconomics & the Labour Market are not eligible.
ECO348H5, 3, ECO349H5, ECO349H1, Students who have taken
ECO349H5, 6, ECO349H1, ECO348H5, students who have taken, ECO352H5, Special Topics: Fundamentals of MoneyBanking, Financial Markets are not eligible f/ this course.
ECO350Y5, 0, 
ECO351H5, 0, 
ECO352H5, 0, 
ECO353H5, 0, 
ECO358H5, 3, MGT331Y1, MGT337Y5, MGT338H5
ECO359H5, 3, MGT331Y1, MGT337Y5/MGT338H5, MGT339H5
ECO362H5, 1, ECO451H1
ECO364H5, 2, ECO328Y1, ECO230Y1
ECO365H5, 3, ECO328Y1, ECO230Y1, MGT439H5
ECO370Y5, 3, ECO381H5, ECO426H1, MGT310Y1
ECO373Y5, 2, ECO313H1, ECO373H5
ECO375H5, 3, ECO327Y5, ECO372Y1, ECO375H1
ECO380H5, 2, ECO310Y5, MGT310Y1
ECO381H5, 3, ECO370Y5, ECO426H1, MGT310Y1
ECO383H5, 2, ECO351H52007W, ECO338H1
ECO385H5, 0, 
ECO399H5, 0, 
ECO399Y5, 0, 
ECO400Y5, 14, BIO400Y5, CCT409H5, CTE388H5, ENV400Y5, FSC481Y5, HIS498Y5, ITA400Y5, JEG400Y5, JEG401Y5, MGT480H5, CCT410H5/411H5, PSY442Y5, SOC480Y5, WGS435Y5
ECO401Y5, 0, 
ECO402H5, 0, 
ECO406H5, 1, ECO412Y5
ECO411H5, 1, ECO412Y5
ECO412Y5, 0, 
ECO420Y5, 2, ECO421H5, ECO422H5
ECO421H5, 1, ECO420Y5
ECO422H5, 1, ECO420Y5
ECO433H5, 1, ECO332H1
ECO434H5, 1, ECO462H1
ECO435H5, 0, 
ECO436H5, 0, 
ECO439H5, 2, ECO439Y5, ECO433H1
ECO440H5, 0, 
ECO456H5, 1, ECO356H5
ECO460H5, 1, ECO460Y5
ECO461H5, 1, ECO460Y5
ECO463H5, 0, 
ECO475H5, 3, ECO327Y5, ECO327Y1, ECO376H1
EDS100H5, 0, 
EDS200H5, 1, CTE100H5
EDS210H5, 1, CTE250H5
EDS220H5, 1, CTE200H5
EDS250H5, 0, 
EDS275H5, 0, 
EDS300H5, 1, EDU310H5
EDS310H5, 1, EDU320H5
